id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
500370,UKR-2023-1-14117-6750,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-11-21,The defense forces destroyed a Russian radar station and two boats in the south""",Ukrinform,2023-11-21,The defense forces destroyed a Russian radar station and two boats in the south,Ukraine (Southern Defense Forces ),5,Southern Ukraine,southern Ukraine,,,47.333839,33.565379,POINT (33.565379 47.333839),197708,Ukraine,369,Europe,2,2,2023-11-20 00:00:00.000,2023-11-21 00:00:00.000,2,0,0,0,2,12,2,365,369
500343,UKR-2023-1-14117-6733,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2023-11-20,Shelling of a parking lot in Kherson: the number of injured has increased to two"";""Ukrinform,2023-11-20,The enemy shelled Kherson in the morning, there are dead and wounded""",Ukrinform;Ukrinform,2023-11-20;2023-11-20,"Shelling of a parking lot in Kherson: the number of injured has increased to two;The enemy shelled Kherson in the morning, there are dead and wounded",Ukraine (Kherson Regional Prosecutor's Office ),1,Kherson town,Kherson,Kherson oblast,Kherson raion,46.636950,32.614580,POINT (32.61458 46.63695),196986,Ukraine,369,Europe,1,1,2023-11-20 00:00:00.000,2023-11-20 00:00:00.000,0,0,2,0,2,2,2,365,369
500369,UKR-2023-1-14117-6749,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-11-21,The border guards repelled the assault of the Russians near Bakhmut""",Ukrinform,2023-11-21,The border guards repelled the assault of the Russians near Bakhmut,Ukraine (State Border Service ),2,Bakhmut town,Near Bakhmut,Donetsk oblast,Bakhmut raion,48.592436,37.999930,POINT (37.99993 48.592436),199876,Ukraine,369,Europe,1,2,2023-11-20 00:00:00.000,2023-11-21 00:00:00.000,2,0,0,0,2,5,2,365,369
500375,UKR-2023-1-14117-6752,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-21,The Armed Forces of Ukraine lost up to 75 people in the Yuzhnodonetsk direction per day - the Ministry of Defense of the Russian Federation""",Unified news feed,2023-11-21,The Armed Forces of Ukraine lost up to 75 people in the Yuzhnodonetsk direction per day - the Ministry of Defense of the Russian Federation,the Russian Defense Ministry,2,Novomykhailivka village,"in the areas of the settlements of Shevchenko, Novomikhailovka and Nikolskoye of the Donetsk People's Republic",Donetsk oblast,Pokrovsk raion,47.853324,37.484174,POINT (37.484174 47.853324),198435,Ukraine,369,Europe,2,2,2023-11-20 00:00:00.000,2023-11-21 00:00:00.000,0,2,0,0,2,2,2,365,369
500377,UKR-2023-1-14117-6754,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-21,The losses of the Armed Forces of Ukraine in the Kupyansk direction per day amounted to 25 military - the Ministry of Defense of the Russian Federation""",Unified news feed,2023-11-21,The losses of the Armed Forces of Ukraine in the Kupyansk direction per day amounted to 25 military - the Ministry of Defense of the Russian Federation,the Ministry of Defense of the Russian Federation,2,Synkivka village,"near the village of Synkivka, Kharkiv region",Kharkiv oblast,Kupiansk raion,49.762930,37.693740,POINT (37.69374 49.76293),201316,Ukraine,369,Europe,2,2,2023-11-20 00:00:00.000,2023-11-21 00:00:00.000,0,2,0,0,2,2,2,365,369
500379,UKR-2023-1-14117-6756,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-21,The Armed Forces of the Russian Federation repelled two attacks of the Armed Forces of Ukraine in the Donetsk direction during the day""",Unified news feed,2023-11-21,The Armed Forces of the Russian Federation repelled two attacks of the Armed Forces of Ukraine in the Donetsk direction during the day,the Ministry of Defense of the Russian Federatio,2,Kurdiumivka village,near the village of Kurdyumovka in the Donetsk People's Republic,Donetsk oblast,Bakhmut raion,48.469339,37.959252,POINT (37.959252 48.469339),199156,Ukraine,369,Europe,1,2,2023-11-20 00:00:00.000,2023-11-21 00:00:00.000,0,2,0,0,2,2,2,365,369
500380,UKR-2023-1-14117-6757,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-21,The Armed Forces of the Russian Federation repelled the attacks of the Armed Forces of Ukraine in the Krasnolimansky direction, the enemy lost up to 200 soldiers""",Unified news feed,2023-11-21,"The Armed Forces of the Russian Federation repelled the attacks of the Armed Forces of Ukraine in the Krasnolimansky direction, the enemy lost up to 200 soldiers",the Russian Defense Ministry,2,Kreminna town,in the area of Kreminna and Kuzmin in the Krasnolimansk direction,Luhansk oblast,Severodonetsk raion,49.041997,38.210206,POINT (38.210206 49.041997),200597,Ukraine,369,Europe,2,2,2023-11-20 00:00:00.000,2023-11-21 00:00:00.000,0,2,0,0,2,2,2,365,369
500381,UKR-2023-1-14117-6758,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-21,The Armed Forces of the Russian Federation defeated three brigades of the Armed Forces of Ukraine in the areas of Rabotin and Novoprokopovka in a day""",Unified news feed,2023-11-21,The Armed Forces of the Russian Federation defeated three brigades of the Armed Forces of Ukraine in the areas of Rabotin and Novoprokopovka in a day,the Ministry of Defense of the Russian Federation,2,Robotyne village,in the areas of the settlements of Rabotino and Novoprokopivka in the Zaporizhzhia region,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,POINT (35.835239 47.443545),197712,Ukraine,369,Europe,2,2,2023-11-20 00:00:00.000,2023-11-21 00:00:00.000,0,2,0,0,2,2,2,365,369
500382,UKR-2023-1-14117-6759,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-21,During the day, 15 soldiers of the Armed Forces of Ukraine were wounded in the Orekhovo direction""",Unified news feed,2023-11-21,"During the day, 15 soldiers of the Armed Forces of Ukraine were wounded in the Orekhovo direction",one of the Russian units in this area,2,Orikhiv village,Orekhovo direction,Zaporizhzhya oblast,Polohy raion,47.563928,35.785136,POINT (35.785136 47.563928),198432,Ukraine,369,Europe,2,2,2023-11-20 00:00:00.000,2023-11-21 00:00:00.000,0,2,0,0,2,2,2,365,369
500766,UKR-2023-1-14117-6817,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-11-27,I am asking you to support the petition for the posthumous awarding of the Hero of Ukraine to Kondratyuk Oleksiy Oleksiyovych.""",ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-11-27,I am asking you to support the petition for the posthumous awarding of the Hero of Ukraine to Kondratyuk Oleksiy Oleksiyovych.,Ukraine,1,Avdiivka town,"Avdiivka, Donetsk region",Donetsk oblast,Pokrovsk raion,48.145278,37.745000,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,1,2023-11-20 00:00:00.000,2023-11-20 00:00:00.000,0,1,0,0,1,1,1,365,369
502626,UKR-2023-1-14117-7317,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Reporting from Ukraine,2023-11-25,24 Nov: NICE. Ukrainians Conduct a SUCCESSFUL COUNTERATTACK | War in Ukraine Explained""",Reporting from Ukraine,2023-11-25,24 Nov: NICE. Ukrainians Conduct a SUCCESSFUL COUNTERATTACK | War in Ukraine Explained,Reporting from Ukraine,1,Mikitivsky Mercury Plant waste mounds,waste mounts at the entrance of Horlivka,Donetsk oblast,Horlivka raion,48.360600,37.940500,POINT (37.9405 48.3606),199156,Ukraine,369,Europe,1,2,2023-11-20 00:00:00.000,2023-11-24 00:00:00.000,2,2,0,0,4,4,4,365,369
502597,UKR-2023-1-14117-7304,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Reporting from Ukraine,2023-11-24,    1:15 / 5:20   23 Nov: CHECKMATE. Russian Forces DESTROYED DURING REDEPLOYMENT | War in Ukraine Explained""",Reporting from Ukraine,2023-11-24,1:15 / 5:20   23 Nov: CHECKMATE. Russian Forces DESTROYED DURING REDEPLOYMENT | War in Ukraine Explained,Reporting from Ukraine,1,Nova Maiachka village,Nova Maiachka,Kherson oblast,Kherson raion,46.600225,33.225457,POINT (33.225457 46.600225),196987,Ukraine,369,Europe,1,2,2023-11-20 00:00:00.000,2023-11-23 00:00:00.000,2,0,0,0,2,2,2,365,369
502568,UKR-2023-1-14117-7294,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Reporting from Ukraine,2023-11-22,21 Nov: PERFECT TIMING. Ukrainians COUNTERATTACK WHILE RUSSIANS ARE REGROUPING | War in Ukraine""",Reporting from Ukraine,2023-11-22,21 Nov: PERFECT TIMING. Ukrainians COUNTERATTACK WHILE RUSSIANS ARE REGROUPING | War in Ukraine,Reporting from Ukraine,1,Railway between Stepove and Krasnohorivka vallages,rails right in front of Stepove.,Donetsk oblast,Pokrovsk raion,48.198720,37.690800,POINT (37.6908 48.19872),199156,Ukraine,369,Europe,1,1,2023-11-21 00:00:00.000,2023-11-21 00:00:00.000,16,0,0,0,16,16,9,365,369
502566,UKR-2023-1-14117-7293,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Reporting from Ukraine,2023-11-22,21 Nov: PERFECT TIMING. Ukrainians COUNTERATTACK WHILE RUSSIANS ARE REGROUPING | War in Ukraine""",Reporting from Ukraine,2023-11-22,21 Nov: PERFECT TIMING. Ukrainians COUNTERATTACK WHILE RUSSIANS ARE REGROUPING | War in Ukraine,"Reporting from Ukraine, 31st Mechanized Brigade",1,Railway between Krasnohorivka and Novokalynove villages,railway line north of Krasnohovika,Donetsk oblast,Pokrovsk raion,48.222700,37.682200,POINT (37.6822 48.2227),199156,Ukraine,369,Europe,1,1,2023-11-21 00:00:00.000,2023-11-21 00:00:00.000,2,0,0,0,2,2,2,365,369
502584,UKR-2023-1-14117-7300,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Reporting from Ukraine,2023-11-23,22 Nov: WOW. Ukrainians UNLEASH ROBOTS-MACHINE GUNS | War in Ukraine Explained""",Reporting from Ukraine,2023-11-23,22 Nov: WOW. Ukrainians UNLEASH ROBOTS-MACHINE GUNS | War in Ukraine Explained,Reporting from Ukraine,1,Bridge over the highway between Spartak village and Tsarska Okhota restaurant,bridge by the “Tsarska Okhota” restaurant,Donetsk oblast,Pokrovsk raion,48.106313,37.775095,POINT (37.775095 48.106313),199156,Ukraine,369,Europe,1,2,2023-11-21 00:00:00.000,2023-11-22 00:00:00.000,10,0,0,0,10,10,3,365,369
502043,UKR-2023-1-14117-7184,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-12-07,Awarding the title of Hero of Ukraine (posthumously) to Akulov Kostyantyn Borysovych, born on July 20, 1979, who defended our lands in the Kherson region, n.p. Kryna""",ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-12-07,"Awarding the title of Hero of Ukraine (posthumously) to Akulov Kostyantyn Borysovych, born on July 20, 1979, who defended our lands in the Kherson region, n.p. Kryna",Ukraine (family),2,Krynky village,"near the settlement of Krynka, Kherson region.",Kherson oblast,Kherson raion,46.732704,33.079054,POINT (33.079054 46.732704),196987,Ukraine,369,Europe,1,1,2023-11-21 00:00:00.000,2023-11-21 00:00:00.000,0,1,0,0,1,1,1,365,369
500384,UKR-2023-1-14117-6762,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2023-11-22,On the front of the past day - 48 combat clashes"";""Ukrinform,2023-11-22,The Russians dramatically increased the number of assaults - Tarnavskyi""",Ukrinform;Ukrinform,2023-11-22;2023-11-22,On the front of the past day - 48 combat clashes;The Russians dramatically increased the number of assaults - Tarnavskyi,"General Staff of the Armed Forces of Ukraine; commander of the Tavria operational-strategic group of troops, General Oleksandr Tarnavskyi",5,Yuzhno-Donetsk and Zaporozhye direction,Melitopol direction /Tavria,,,47.704948,36.705201,POINT (36.705201 47.704948),198434,Ukraine,369,Europe,2,2,2023-11-21 00:00:00.000,2023-11-22 00:00:00.000,2,0,0,0,2,491,2,365,369
500386,UKR-2023-1-14117-6761,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-11-22,On the front of the past day - 48 combat clashes""",Ukrinform,2023-11-22,On the front of the past day - 48 combat clashes,General Staff of the Armed Forces of Ukraine,2,Bakhmut town,south of Bakhmut in the Donetsk region,Donetsk oblast,Bakhmut raion,48.592436,37.999930,POINT (37.99993 48.592436),199876,Ukraine,369,Europe,2,2,2023-11-21 00:00:00.000,2023-11-22 00:00:00.000,2,0,0,0,2,2,2,365,369
500378,UKR-2023-1-14117-6755,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-11-21,The enemy dropped bombs on Berislav, there are dead and wounded""",Ukrinform,2023-11-21,"The enemy dropped bombs on Berislav, there are dead and wounded","Ukraine (Oleksandr Prokudin, head of Kherson OVA)",3,Beryslav raion,Beryslav,Kherson oblast,Beryslav raion,47.129904,33.406244,POINT (33.406244 47.129904),197707,Ukraine,369,Europe,1,1,2023-11-21 00:00:00.000,2023-11-21 00:00:00.000,0,0,1,0,1,1,1,365,369
500457,UKR-2023-1-14117-6770,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-11-22,In the Bakhmut direction, the Russians do not stop their attacks - they press on the positions near Klishchiivka""",Ukrinform,2023-11-22,"In the Bakhmut direction, the Russians do not stop their attacks - they press on the positions near Klishchiivka","Ukraine (head of the public relations service of the Ground Forces of the Ukrainian Armed Forces, Volodymyr Fityo)",5,Kupyansk-Lyman frontline,Kupyansk-Lymansk direction,,,49.337121,37.878161,POINT (37.878161 49.337121),200596,Ukraine,369,Europe,2,2,2023-11-21 00:00:00.000,2023-11-22 00:00:00.000,2,0,0,0,2,122,2,365,369
500533,UKR-2023-1-14117-6788,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-22,The Armed Forces of Ukraine lost up to 70 soldiers in the Kherson direction - the Ministry of Defense of the Russian Federation""",Unified news feed,2023-11-22,The Armed Forces of Ukraine lost up to 70 soldiers in the Kherson direction - the Ministry of Defense of the Russian Federation,Ministry of Defense of the Russian Federation,4,Kherson oblast,in the Kherson direction,Kherson oblast,,46.640600,32.615890,POINT (32.61589 46.6406),196986,Ukraine,369,Europe,2,2,2023-11-21 00:00:00.000,2023-11-22 00:00:00.000,0,2,0,0,2,2,2,365,369
500534,UKR-2023-1-14117-6789,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-22,The Armed Forces of the Russian Federation repelled the attack of the Armed Forces of Ukraine in the Sinkovka area of the Kharkiv region - the Ministry of Defense""",Unified news feed,2023-11-22,The Armed Forces of the Russian Federation repelled the attack of the Armed Forces of Ukraine in the Sinkovka area of the Kharkiv region - the Ministry of Defense,the Russian Defense Ministry,2,Synkivka village,Kupiansk direction near Synkivka in the Kharkiv region,Kharkiv oblast,Kupiansk raion,49.762930,37.693740,POINT (37.69374 49.76293),201316,Ukraine,369,Europe,2,2,2023-11-21 00:00:00.000,2023-11-22 00:00:00.000,0,2,0,0,2,2,2,365,369
500535,UKR-2023-1-14117-6790,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-22,The Armed Forces of Ukraine lost up to 65 people per day in the Krasnolimansky direction - the Ministry of Defense of the Russian Federation""",Unified news feed,2023-11-22,The Armed Forces of Ukraine lost up to 65 people per day in the Krasnolimansky direction - the Ministry of Defense of the Russian Federation,the Russian Defense Ministry,2,Dibrova village,in the area of the village of Chervonaya Dibrova of the Lugansk People's Republic,Luhansk oblast,Severodonetsk raion,49.000480,38.112340,POINT (38.11234 49.00048),200597,Ukraine,369,Europe,2,2,2023-11-21 00:00:00.000,2023-11-22 00:00:00.000,0,2,0,0,2,2,2,365,369
500536,UKR-2023-1-14117-6791,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-22,Russian troops repelled an attack by attack aircraft of the Armed Forces of Ukraine in the Priyutne area during the day""",Unified news feed,2023-11-22,Russian troops repelled an attack by attack aircraft of the Armed Forces of Ukraine in the Priyutne area during the day,the Ministry of Defense of the Russian Federation,2,Pryiutne village,in the Priyutne area of the Zaporizhzhia region,Zaporizhzhya oblast,Polohy raion,47.728160,36.673267,POINT (36.673267 47.72816),198434,Ukraine,369,Europe,2,2,2023-11-21 00:00:00.000,2023-11-22 00:00:00.000,0,2,0,0,2,2,2,365,369
500508,UKR-2023-1-14117-6785,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-22,The Armed Forces of the Russian Federation repelled one attack of the Armed Forces of Ukraine in the Donetsk direction during the day""",Unified news feed,2023-11-22,The Armed Forces of the Russian Federation repelled one attack of the Armed Forces of Ukraine in the Donetsk direction during the day,the Ministry of Defense of the Russian Federation,5,Donetsk direction,In the Donetsk direction,Donetsk oblast,,48.500000,38.000000,POINT (38 48.5),199877,Ukraine,369,Europe,2,2,2023-11-21 00:00:00.000,2023-11-22 00:00:00.000,0,2,0,0,2,2,2,365,369
500518,UKR-2023-1-14117-6786,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-22,The Russian Armed Forces repelled 3 attacks of assault groups of the Armed Forces of Ukraine in the Zaporizhzhia direction""",Unified news feed,2023-11-22,The Russian Armed Forces repelled 3 attacks of assault groups of the Armed Forces of Ukraine in the Zaporizhzhia direction,the Ministry of Defense of the Russian Federation,2,Robotyne village,"in the area of the village of Rabotino, Zaporizhzhia region",Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,POINT (35.835239 47.443545),197712,Ukraine,369,Europe,2,2,2023-11-21 00:00:00.000,2023-11-22 00:00:00.000,0,2,0,0,2,2,2,365,369
501355,UKR-2023-1-14117-7013,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-12-01,To posthumously award my Brother, Aleksanov Matviy Borisovych, with the Order of Hero of Ukraine""",ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-12-01,"To posthumously award my Brother, Aleksanov Matviy Borisovych, with the Order of Hero of Ukraine",Ukraine (family),2,Bakhmut town,in the Bakhmut direction,Donetsk oblast,Bakhmut raion,48.592436,37.999930,POINT (37.99993 48.592436),199876,Ukraine,369,Europe,1,1,2023-11-21 00:00:00.000,2023-11-21 00:00:00.000,0,1,0,0,1,1,1,365,369
501292,UKR-2023-1-14117-6975,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-11-29,Near Krynkami, a unit of the Russian marines refused to go on an assault""",Ukrinform,2023-11-29,"Near Krynkami, a unit of the Russian marines refused to go on an assault",Ukraine (spokesman of the General Staff of the Armed Forces of Ukraine Andriy Kovalev),2,Pishchanivka village,area of Pishchanivka of the Kherson Region,Kherson oblast,Kherson raion,46.652675,32.846000,POINT (32.846 46.652675),196986,Ukraine,369,Europe,2,3,2023-11-22 00:00:00.000,2023-11-28 00:00:00.000,2,0,0,0,2,30,2,365,369
500506,UKR-2023-1-14117-6782,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-11-23,The Russians killed two civilians in Donetsk region in a day""",Ukrinform,2023-11-23,The Russians killed two civilians in Donetsk region in a day,"Ukraine (Acting Ihor Moroz, head of the Donetsk regional military administration)",1,Chasiv Yar town,Donetsk region: in Chasovoy Yar and Severnoy,Donetsk oblast,Bakhmut raion,48.593480,37.857240,POINT (37.85724 48.59348),199876,Ukraine,369,Europe,1,1,2023-11-22 00:00:00.000,2023-11-22 00:00:00.000,0,0,1,0,1,1,1,365,369
500543,UKR-2023-1-14117-6792,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-23,Rossiya-24 journalist Maksudov, wounded as a result of Ukrainian UAV attack, dies""",Unified news feed,2023-11-23,"Rossiya-24 journalist Maksudov, wounded as a result of Ukrainian UAV attack, dies",the Solovyov Live TV channel in its Telegram channel.,4,Zaporizhzhya oblast,in the Zaporizhzhia region,Zaporizhzhya oblast,,47.839720,35.140570,POINT (35.14057 47.83972),198431,Ukraine,369,Europe,1,1,2023-11-22 00:00:00.000,2023-11-22 00:00:00.000,0,0,1,0,1,1,1,365,369
500545,UKR-2023-1-14117-6793,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-23,The Armed Forces of the Russian Federation repelled the attack of the Armed Forces of Ukraine in the Priyutny area, destroying the assault group of the territorial defense""",Unified news feed,2023-11-23,"The Armed Forces of the Russian Federation repelled the attack of the Armed Forces of Ukraine in the Priyutny area, destroying the assault group of the territorial defense","he head of the press center of the Vostok group of Russian troops, Oleg Chekhov",2,Pryiutne village,near Priyutne in the Yuzhnodonetsk direction,Zaporizhzhya oblast,Polohy raion,47.728160,36.673267,POINT (36.673267 47.72816),198434,Ukraine,369,Europe,2,2,2023-11-22 00:00:00.000,2023-11-23 00:00:00.000,0,2,0,0,2,2,2,365,369
500547,UKR-2023-1-14117-6794,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-23,The Armed Forces of the Russian Federation repelled the attack of assault groups of the Armed Forces of Ukraine in the Kupyansk direction""",Unified news feed,2023-11-23,The Armed Forces of the Russian Federation repelled the attack of assault groups of the Armed Forces of Ukraine in the Kupyansk direction,the Ministry of Defense of the Russian Federation,2,Vilshana village,"near the village of Olshana, Kharkiv region",Kharkiv oblast,Kupiansk raion,49.783070,37.790160,POINT (37.79016 49.78307),201316,Ukraine,369,Europe,2,2,2023-11-22 00:00:00.000,2023-11-23 00:00:00.000,0,2,0,0,2,2,2,365,369
500548,UKR-2023-1-14117-6795,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-23,The Armed Forces of the Russian Federation repelled four attacks of assault groups of the Armed Forces of Ukraine in the Zaporozhye direction""",Unified news feed,2023-11-23,The Armed Forces of the Russian Federation repelled four attacks of assault groups of the Armed Forces of Ukraine in the Zaporozhye direction,the Russian Defense Ministry,2,Robotyne village,"near the village of Rabotino, Zaporizhzhia region",Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,POINT (35.835239 47.443545),197712,Ukraine,369,Europe,2,2,2023-11-22 00:00:00.000,2023-11-23 00:00:00.000,0,2,0,0,2,2,2,365,369
500549,UKR-2023-1-14117-6796,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-11-23,The Armed Forces of the Russian Federation repelled two attacks of the Armed Forces of Ukraine in the Donetsk direction in the area of Klishchiivka""",Unified news feed,2023-11-23,The Armed Forces of the Russian Federation repelled two attacks of the Armed Forces of Ukraine in the Donetsk direction in the area of Klishchiivka,the Ministry of Defense of the Russian Federation,2,Klyshchiivka village,near the village of Klishchiivka in the Donetsk People's Republic,Donetsk oblast,Bakhmut raion,48.530010,37.960520,POINT (37.96052 48.53001),199876,Ukraine,369,Europe,2,2,2023-11-22 00:00:00.000,2023-11-23 00:00:00.000,0,2,0,0,2,2,2,365,369
